recency,frequency,monetary,average_purchase_value,quantity_per_order,active_months,purchase_frequency,customer_loyalty_score,high_value_customer_flag,customer_tenure,avg_days_between_purchases,weekend_sales_ratio,customer_rank_by_revenue,churn_warning_flag
56,1,124.45,124.45,44.0,1,1.0,2.58,0,56,56.0,0.0,3986,0
361,1,157.32999999999998,157.32999999999998,59.0,1,1.0,1.68,0,361,361.0,0.0,3824,0
305,1,29.1,29.1,14.0,1,1.0,1.68,0,305,305.0,0.0,4258,0
4,4,1695.15,423.7875,189.5,4,1.0,8.2,0,323,107.66666666666669,0.0,1057,0
30,4,1008.05,252.0125,106.5,3,1.3333333333333333,7.75,0,213,71.0,0.0,1662,0
12,7,900.64,128.66285714285715,89.14285714285714,3,2.333333333333333,7.75,0,372,62.0,0.3490295789660686,1797,0
43,5,644.52,128.904,133.2,5,1.0,6.18,0,334,83.5,0.2290076335877862,2203,0
2,10,1158.64,115.864,65.7,7,1.4285714285714286,8.88,0,357,39.66666666666666,0.0,1506,0
46,2,512.77,256.385,202.5,2,1.0,5.5,0,277,277.0,0.0,2525,0
44,2,312.35,156.175,68.0,2,1.0,4.38,0,165,165.0,0.0,3146,0
45,2,152.35,76.175,29.5,2,1.0,3.25,0,198,198.0,0.0,3845,0
309,1,104.7,104.7,86.0,1,1.0,1.68,0,309,309.0,0.0,4076,0
367,3,475.42,158.47333333333333,96.0,1,3.0,4.6,0,372,186.0,0.0,2609,1
180,2,59.900000000000006,29.950000000000003,1.0,2,1.0,2.35,0,283,283.0,0.1661101836393989,4199,0
164,5,838.27,167.654,158.8,5,1.0,5.72,0,292,73.0,0.67083397950541,1885,1
42,1,328.13,328.13,251.0,1,1.0,3.7,0,42,42.0,0.0,3069,0
19,2,497.04,248.52,105.0,2,1.0,5.95,0,320,320.0,1.0,2561,0
108,1,81.12,81.12,48.0,1,1.0,2.12,0,108,108.0,0.0,4153,0
11,10,5321.54,532.154,271.0,8,1.25,10.0,1,275,30.55555555555556,0.0,240,0
1,3,60.0,20.0,5.333333333333333,3,1.0,4.15,0,145,72.5,0.9833333333333332,4197,0
2,16,9404.86,587.80375,321.4375,11,1.4545454545454546,10.0,1,367,24.466666666666665,0.2399716742194992,110,0
2,3,1006.53,335.51,211.3333333333333,2,1.5,7.52,0,176,88.0,0.0,1665,0
10,7,1155.84,165.11999999999998,71.28571428571429,4,1.75,8.88,0,305,50.833333333333336,0.0,1508,0
12,5,1066.3,213.26,79.6,5,1.0,8.2,0,372,93.0,0.5675419675513458,1596,0
364,2,286.24,143.12,66.5,1,2.0,3.47,0,364,364.0,0.0,3274,0
11,8,946.64,118.33,201.0,4,2.0,8.88,0,374,53.42857142857143,0.0,1735,0
9,12,2509.84,209.1533333333333,158.83333333333334,8,1.5,10.0,0,236,21.454545454545453,0.1110429350078092,676,0
73,4,1285.69,321.4225,342.0,3,1.3333333333333333,6.85,0,275,91.66666666666669,0.0,1370,0
16,4,674.16,168.54,167.5,3,1.3333333333333333,6.62,0,267,89.0,0.0,2150,0
30,3,612.381,204.127,136.0,3,1.0,5.95,0,312,156.0,0.0,2288,0
63,9,1401.08,155.67555555555555,30.0,7,1.2857142857142858,7.98,0,365,45.625,0.0107060267793416,1261,0
332,1,36.25,36.25,15.0,1,1.0,1.68,0,332,332.0,0.0,4238,0
49,5,1415.55,283.11,187.2,5,1.0,7.3,0,318,79.5,0.0,1247,0
64,3,1740.9,580.3000000000001,508.3333333333333,1,3.0,6.62,0,64,32.0,0.0,1029,0
22,1,273.31,273.31,249.0,1,1.0,4.15,0,22,22.0,0.0,3317,0
190,4,768.25,192.0625,189.75,4,1.0,5.28,0,324,108.0,0.0,1992,1
12,3,500.2,166.73333333333332,80.0,3,1.0,6.4,0,289,144.5,0.7656537385045982,2550,0
284,1,156.6,156.6,76.0,1,1.0,1.68,0,284,284.0,0.0,3827,0
21,4,602.32,150.58,73.75,2,2.0,6.62,0,70,23.33333333333333,0.0,2311,0
312,2,383.59,191.795,111.5,1,2.0,3.47,0,312,312.0,0.0,2882,0
36,6,698.31,116.385,59.333333333333336,5,1.2,6.18,0,338,67.6,0.0,2116,0
31,3,920.46,306.82,166.33333333333334,1,3.0,5.95,0,38,19.0,0.0,1770,0
12,19,7149.82,376.3063157894737,251.05263157894737,10,1.9,10.0,1,368,20.444444444444443,0.1138797899807268,165,0
22,8,3397.98,424.7475,407.875,6,1.3333333333333333,9.55,0,312,44.57142857142857,0.0482786832176763,460,0
28,3,1075.59,358.53,167.66666666666666,3,1.0,7.08,0,92,46.0,0.5520226108461403,1589,0
11,7,829.67,118.52428571428572,133.85714285714286,4,1.75,7.75,0,360,60.0,0.2085166391456844,1907,0
91,1,979.2,979.2,1152.0,1,1.0,5.5,0,91,91.0,0.0,1693,0
259,3,236.97,78.99,43.333333333333336,2,1.5,3.47,0,367,183.5,0.0,3460,0
17,23,2958.0,128.6086956521739,46.391304347826086,11,2.090909090909091,9.55,0,372,16.90909090909091,0.7079614604462475,549,0
54,3,520.58,173.52666666666667,110.0,3,1.0,5.5,0,285,142.5,0.7443620577048676,2504,0
29,2,215.44,107.72,34.0,1,2.0,3.7,0,31,31.0,0.0,3563,0
67,1,260.45,260.45,113.0,1,1.0,3.7,0,67,67.0,0.0,3365,0
40,2,250.44,125.22,79.0,2,1.0,4.38,0,158,158.0,0.4359926529308417,3405,0
1,72,13881.25,192.79513888888889,75.52777777777777,13,5.538461538461538,10.0,1,373,5.253521126760563,0.1494209815398469,70,0
10,2,0.0,0.0,0.0,1,2.0,4.15,0,10,10.0,0.0,4277,0
70,4,643.75,160.9375,62.75,3,1.3333333333333333,6.18,0,170,56.66666666666666,0.0,2204,0
4,12,19726.76,1643.8966666666663,1676.5,7,1.7142857142857142,10.0,1,184,16.727272727272727,0.0,42,0
71,7,836.88,119.55428571428573,61.71428571428572,4,1.75,6.4,0,205,34.166666666666664,0.0,1890,1
89,1,110.7,110.7,12.0,1,1.0,2.12,0,89,89.0,1.0,4047,0
103,1,171.15,171.15,33.0,1,1.0,2.12,0,103,103.0,1.0,3755,0
21,1,126.35,126.35,53.0,1,1.0,3.02,0,21,21.0,0.0,3976,0
56,7,1415.81,202.25857142857143,212.42857142857144,5,1.4,7.98,0,365,60.833333333333336,0.0,1246,0
10,34,23277.6,684.635294117647,296.7058823529412,9,3.7777777777777777,10.0,1,371,11.242424242424242,0.0736734027562979,33,0
56,1,149.3,149.3,49.0,1,1.0,2.58,0,56,56.0,0.0,3860,0
86,1,168.65,168.65,173.0,1,1.0,2.12,0,86,86.0,0.0,3769,0
46,2,381.15,190.575,119.0,2,1.0,4.38,0,124,124.0,0.5105601469237833,2889,0
144,1,97.5,97.5,66.0,1,1.0,2.12,0,144,144.0,0.0,4105,0
7,9,1243.8,138.2,36.888888888888886,4,2.25,8.88,0,77,9.625,0.0,1421,0
52,1,516.87,516.87,441.0,1,1.0,4.82,0,52,52.0,0.0,2516,0
176,1,0.0,0.0,-1.0,1,1.0,2.12,0,176,176.0,0.0,4379,0
217,3,2525.44,841.8133333333334,365.6666666666667,3,1.0,6.85,0,358,179.0,0.0,669,0
177,1,114.85,114.85,34.0,1,1.0,2.12,0,177,177.0,0.0,4024,0
5,15,2427.53,161.83533333333335,57.73333333333333,8,1.875,10.0,0,359,25.642857142857142,0.285862584602456,715,0
86,1,118.95,118.95,77.0,1,1.0,2.12,0,86,86.0,0.0,4006,0
35,10,15706.0,1570.6,1768.1,7,1.4285714285714286,9.55,1,337,37.44444444444444,0.0,60,0
2,14,2663.38,190.24142857142857,94.28571428571428,7,2.0,10.0,0,369,28.384615384615383,0.2578528035804128,629,0
47,1,552.9,552.9,426.0,1,1.0,4.82,0,47,47.0,1.0,2414,0
136,3,132.24,44.080000000000005,29.33333333333333,1,3.0,2.8,0,150,75.0,0.0,3939,1
57,8,7021.66,877.7075,498.0,5,1.6,9.1,1,364,52.0,0.0,173,0
1,6,537.59,89.59833333333334,45.833333333333336,4,1.5,7.08,0,372,74.4,0.0,2456,0
8,13,3126.92,240.5323076923077,141.46153846153845,10,1.3,10.0,0,373,31.08333333333333,0.3711063922326122,508,0
40,2,560.14,280.07,151.0,2,1.0,5.5,0,205,205.0,0.6075266897561323,2400,0
59,4,1471.52,367.88,1039.0,4,1.0,7.3,0,372,124.0,0.0,1201,0
29,16,10383.13,648.945625,279.0625,8,2.0,9.55,1,361,24.066666666666663,0.0,99,0
184,1,164.18,164.18,76.0,1,1.0,1.68,0,184,184.0,0.0,3788,0
23,1,206.6,206.6,232.0,1,1.0,3.02,0,23,23.0,0.0,3605,0
3,8,2273.95,284.24375,151.375,7,1.1428571428571428,10.0,0,319,45.57142857142857,0.0,766,0
9,6,475.7,79.28333333333333,38.66666666666666,2,3.0,7.08,0,37,7.4,0.3027117931469413,2608,0
22,3,1059.41,353.1366666666667,269.0,3,1.0,7.08,0,371,185.5,0.0,1604,0
10,10,1488.52,148.852,118.0,5,2.0,8.88,0,170,18.88888888888889,0.0,1191,0
29,1,420.54,420.54,331.0,1,1.0,4.15,0,29,29.0,0.0,2774,0
64,1,0.0,0.0,-1.0,1,1.0,2.58,0,64,64.0,0.0,4339,0
88,10,2584.11,258.411,200.8,5,2.0,8.65,0,296,32.888888888888886,0.0,651,1
4,19,14159.61,745.2426315789475,418.7368421052632,9,2.111111111111111,10.0,1,374,20.77777777777778,0.0,68,0
32,3,830.04,276.68,220.0,2,1.5,5.95,0,65,32.5,0.0,1905,0
1,3,469.41,156.47,108.33333333333331,3,1.0,6.4,0,115,57.5,0.0,2625,0
21,7,1363.23,194.74714285714285,114.42857142857144,5,1.4,8.43,0,372,62.0,0.0,1291,0
21,1,266.8,266.8,120.0,1,1.0,4.15,0,21,21.0,0.0,3335,0
47,1,331.35,331.35,195.0,1,1.0,3.7,0,47,47.0,1.0,3053,0
44,5,305.01,61.002,16.6,4,1.25,5.05,0,368,92.0,0.4573620537031573,3196,0
165,1,369.68,369.68,283.0,1,1.0,3.25,0,165,165.0,0.0,2923,0
80,4,1034.32,258.58,112.5,3,1.3333333333333333,6.85,0,277,92.33333333333331,0.0,1627,0
291,1,325.74,325.74,370.0,1,1.0,2.8,0,291,291.0,0.0,3082,0
185,1,137.16,137.16,36.0,1,1.0,1.68,0,185,185.0,0.0,3912,0
368,1,293.35,293.35,245.0,1,1.0,2.8,0,368,368.0,0.0,3250,0
1,14,2290.44,163.60285714285715,115.5,8,1.75,10.0,0,298,22.923076923076923,0.0956934038874626,758,0
266,1,0.0,0.0,-1.0,1,1.0,1.68,0,266,266.0,0.0,4353,0
165,48,14375.01,299.479375,239.5833333333333,4,12.0,8.65,1,281,5.97872340425532,0.0873035914409798,65,1
23,6,2348.94,391.49,227.0,6,1.0,8.88,0,366,73.2,0.3724488492681805,737,0
3,8,46097.22,5762.1525,1495.875,3,2.6666666666666665,10.0,1,74,10.571428571428571,0.0,15,0
239,1,0.0,0.0,-1.0,1,1.0,1.68,0,239,239.0,0.0,4341,0
88,7,1015.11,145.0157142857143,68.28571428571429,6,1.1666666666666667,7.52,0,329,54.833333333333336,0.0,1649,0
1,2,975.56,487.78,254.0,2,1.0,7.52,0,92,92.0,0.0,1699,0
15,13,4061.31,312.40846153846155,139.15384615384616,8,1.625,10.0,1,368,30.666666666666668,0.0,364,0
17,1,213.08,213.08,112.0,1,1.0,3.02,0,17,17.0,0.0,3572,0
8,15,1554.77,103.65133333333333,48.86666666666667,10,1.5,8.88,0,322,23.0,0.0855946538716337,1142,0
192,3,654.45,218.15,131.0,3,1.0,4.6,0,225,112.5,0.0,2187,1
158,3,526.58,175.52666666666667,109.33333333333331,2,1.5,5.05,0,255,127.5,0.0,2493,0
61,9,2533.64,281.5155555555555,163.33333333333334,7,1.2857142857142858,9.1,0,372,46.5,0.240562984480826,666,0
31,1,102.6,102.6,20.0,1,1.0,3.02,0,31,31.0,0.0,4086,0
11,1,57.8,57.8,68.0,1,1.0,3.48,0,11,11.0,0.0,4204,0
36,16,3115.28,194.705,93.6875,8,2.0,9.1,0,359,23.933333333333334,0.0,512,0
3,7,1679.8,239.97142857142856,166.85714285714286,6,1.1666666666666667,8.88,0,144,24.0,0.1782116918680795,1069,0
110,1,321.65,321.65,153.0,1,1.0,3.25,0,110,110.0,1.0,3105,0
264,1,224.81,224.81,96.0,1,1.0,1.68,0,264,264.0,1.0,3520,0
37,3,592.15,197.38333333333333,89.0,3,1.0,5.5,0,92,46.0,0.0,2338,0
235,1,1047.0,1047.0,200.0,1,1.0,5.05,0,235,235.0,0.0,1616,0
29,4,446.51,111.6275,55.0,2,2.0,5.5,0,373,124.33333333333331,0.0,2692,0
248,5,1079.0,215.8,42.2,2,2.5,6.4,0,283,70.75,0.0,1585,1
44,2,1272.8,636.4,258.0,2,1.0,6.62,0,269,269.0,0.0,1385,0
268,1,389.26,389.26,266.0,1,1.0,2.8,0,268,268.0,0.0,2866,0
80,1,370.41,370.41,243.0,1,1.0,3.25,0,80,80.0,0.0,2920,0
123,2,775.64,387.82,120.0,2,1.0,5.05,0,214,214.0,0.0,1976,0
50,1,177.69,177.69,74.0,1,1.0,2.58,0,50,50.0,0.0,3725,0
212,2,209.57,104.785,169.5,2,1.0,2.35,0,260,260.0,0.0,3587,0
374,1,0.0,0.0,-9.0,1,1.0,1.68,0,374,374.0,0.0,4319,0
364,1,160.55,160.55,37.0,1,1.0,1.68,0,364,364.0,0.0,3808,0
277,1,336.5,336.5,136.0,1,1.0,2.8,0,277,277.0,0.0,3043,0
24,2,658.18,329.09,198.5,2,1.0,5.95,0,205,205.0,0.0,2179,0
3,8,2422.2,302.775,202.125,7,1.1428571428571428,10.0,0,226,32.285714285714285,0.0561307901907357,717,0
114,2,747.85,373.925,147.5,2,1.0,5.05,0,154,154.0,0.0,2029,0
21,1,100.91,100.91,62.0,1,1.0,3.02,0,21,21.0,0.0,4095,0
137,1,54.7,54.7,26.0,1,1.0,2.12,0,137,137.0,0.0,4209,0
21,2,261.51,130.755,64.5,1,2.0,4.82,0,26,26.0,1.0,3361,0
199,4,1114.84,278.71,148.0,3,1.3333333333333333,6.4,0,330,110.0,0.0,1556,1
26,2,287.25,143.625,29.5,2,1.0,4.82,0,246,246.0,0.2877284595300261,3269,0
183,2,673.96,336.98,183.0,2,1.0,4.6,0,197,197.0,0.0,2151,0
16,9,6493.14,721.46,417.3333333333333,6,1.5,9.55,1,305,38.125,0.0968037036010312,196,0
186,3,1289.64,429.88,228.66666666666663,2,1.5,5.72,0,241,120.5,0.0,1365,0
17,8,4159.47,519.93375,323.875,7,1.1428571428571428,9.55,1,368,52.57142857142857,0.0,349,0
56,1,206.08,206.08,208.0,1,1.0,2.58,0,56,56.0,0.0,3607,0
3,42,83760.6,1994.3,1307.1666666666667,13,3.230769230769231,10.0,1,373,9.097560975609756,0.0,6,0
88,9,2512.23,279.13666666666666,296.55555555555554,5,1.8,8.65,0,365,45.625,0.0,675,1
44,2,645.6,322.8,93.0,2,1.0,5.5,0,115,115.0,0.0,2201,0
305,1,313.35,313.35,149.0,1,1.0,2.8,0,305,305.0,0.0,3140,0
30,5,963.49,192.698,56.8,5,1.0,7.75,0,186,46.5,0.0,1715,0
14,1,182.62,182.62,108.0,1,1.0,3.48,0,14,14.0,0.0,3699,0
61,2,329.42,164.71,133.5,2,1.0,4.38,0,257,257.0,1.0,3063,0
4,11,3263.73,296.70272727272726,197.9090909090909,10,1.1,10.0,0,374,37.4,0.1257456958755779,487,0
30,2,554.85,277.425,143.5,2,1.0,5.95,0,70,70.0,0.0,2409,0
74,3,363.9,121.3,66.66666666666667,1,3.0,3.92,0,74,37.0,0.0,2940,1
33,2,739.1999999999999,369.6,128.0,2,1.0,5.95,0,64,64.0,0.4151785714285714,2044,0
1,9,2970.14,330.0155555555555,130.22222222222223,8,1.125,10.0,0,358,44.75,0.1166207653511282,546,0
246,2,1240.25,620.125,395.0,2,1.0,5.72,0,333,333.0,0.0,1426,0
1,4,724.26,181.065,105.0,3,1.3333333333333333,7.08,0,369,123.0,0.3391461629801452,2073,0
147,7,897.77,128.25285714285715,46.42857142857143,4,1.75,6.4,0,367,61.16666666666666,0.0,1801,1
21,1,65.34,65.34,30.0,1,1.0,3.02,0,21,21.0,0.0,4182,0
70,1,34.8,34.8,24.0,1,1.0,2.58,0,70,70.0,0.0,4244,0
87,4,1445.47,361.3675,189.25,4,1.0,6.85,0,288,96.0,0.2090669470829557,1226,0
56,2,288.33,144.165,97.5,2,1.0,4.38,0,318,318.0,0.0,3265,0
263,5,997.34,199.468,139.2,3,1.6666666666666667,6.4,0,362,90.5,1.0,1676,1
19,4,1011.7,252.925,98.5,4,1.0,7.75,0,235,78.33333333333333,0.4075812988039933,1659,0
145,1,119.86,119.86,44.0,1,1.0,2.12,0,145,145.0,1.0,4003,0
277,2,170.1,85.05,94.5,1,2.0,2.35,0,277,277.0,0.0,3764,0
185,1,120.05,120.05,62.0,1,1.0,1.68,0,185,185.0,0.0,3999,0
26,3,944.82,314.94,136.66666666666666,1,3.0,7.08,0,26,13.0,1.0,1737,0
26,3,767.54,255.84666666666664,115.0,2,1.5,5.95,0,213,106.5,0.5572869166427808,1995,0
182,1,0.0,0.0,-1.0,1,1.0,1.68,0,182,182.0,0.0,4356,0
8,4,692.35,173.0875,53.25,3,1.3333333333333333,7.08,0,301,100.33333333333331,0.0,2122,0
9,4,486.48,121.62,76.0,2,2.0,7.08,0,32,10.666666666666666,0.6219782930439072,2589,0
33,7,1898.38,271.19714285714286,117.42857142857144,5,1.4,8.43,0,306,51.0,0.6653831161305955,946,0
8,12,2129.24,177.43666666666664,113.66666666666669,7,1.7142857142857142,10.0,0,263,23.90909090909091,0.0,836,0
108,3,2270.0,756.6666666666666,413.3333333333333,2,1.5,7.3,0,246,123.0,0.0,770,0
61,3,565.43,188.47666666666663,130.33333333333334,2,1.5,5.5,0,222,111.0,0.6283536423606814,2390,0
15,1,142.76999999999998,142.76999999999998,83.0,1,1.0,3.48,0,15,15.0,0.0,3887,0
368,1,34.0,34.0,4.0,1,1.0,1.68,0,368,368.0,0.0,4247,0
29,1,259.17,259.17,54.0,1,1.0,4.15,0,29,29.0,0.0,3370,0
148,1,167.62,167.62,270.0,1,1.0,2.12,0,148,148.0,0.0,3773,0
31,4,1040.85,260.2125,238.25,4,1.0,7.75,0,296,98.66666666666669,0.0,1621,0
26,3,537.9,179.29999999999998,79.0,3,1.0,5.95,0,369,184.5,1.0,2455,0
214,5,309.28,61.856,45.4,2,2.5,4.15,0,247,61.75,0.0,3170,1
222,1,131.83,131.83,67.0,1,1.0,1.68,0,222,222.0,1.0,3942,0
8,2,1024.55,512.275,260.0,2,1.0,7.52,0,77,77.0,0.0,1637,0
269,1,374.45,374.45,275.0,1,1.0,2.8,0,269,269.0,0.0,2908,0
17,2,0.0,0.0,0.0,1,2.0,3.7,0,17,17.0,0.0,4277,0
178,1,205.24,205.24,115.0,1,1.0,1.68,0,178,178.0,0.0,3616,0
9,7,496.26,70.89428571428572,36.57142857142857,6,1.1666666666666667,7.75,0,360,60.0,0.0,2563,0
303,1,171.7,171.7,72.0,1,1.0,1.68,0,303,303.0,0.0,3752,0
1,24,5260.52,219.1883333333333,111.16666666666669,13,1.8461538461538465,10.0,1,372,16.17391304347826,0.0,242,0
281,2,348.75,174.375,89.5,2,1.0,3.47,0,304,304.0,0.0,2986,0
110,8,878.99,109.87375,47.625,3,2.6666666666666665,6.4,0,165,23.571428571428573,0.365999613192414,1837,1
214,1,304.38,304.38,117.0,1,1.0,2.8,0,214,214.0,0.0,3199,0
12,2,325.3,162.65,67.5,2,1.0,5.28,0,58,58.0,0.516108207808177,3084,0
8,24,7511.36,312.9733333333333,167.33333333333334,12,2.0,10.0,1,372,16.17391304347826,0.0763510203212201,147,0
82,5,1254.68,250.936,95.6,4,1.25,6.85,0,259,64.75,0.5111901042496891,1407,0
196,1,135.95,135.95,55.0,1,1.0,1.68,0,196,196.0,0.0,3921,0
103,4,4067.12,1016.78,501.5,4,1.0,7.98,1,319,106.33333333333331,0.4827814276441314,363,0
81,3,948.03,316.01,286.6666666666667,2,1.5,6.18,0,114,57.0,0.0,1732,0
255,1,167.4,167.4,68.0,1,1.0,1.68,0,255,255.0,0.0,3774,0
264,1,176.71,176.71,67.0,1,1.0,1.68,0,264,264.0,1.0,3728,0
32,6,1661.45,276.90833333333336,115.16666666666669,4,1.5,7.75,0,273,54.6,0.0,1082,0
21,17,11288.72,664.0423529411764,413.0,7,2.4285714285714284,9.55,1,278,17.375,0.2555542169528521,87,0
3,2,519.95,259.975,76.0,2,1.0,6.4,0,327,327.0,0.2608904702375228,2506,0
374,2,0.0,0.0,0.0,1,2.0,2.35,0,374,374.0,0.0,4277,0
45,9,4132.44,459.16,276.8888888888889,5,1.8,9.1,1,371,46.375,0.2527393017200492,354,0
85,2,1504.7,752.35,409.0,2,1.0,6.18,0,240,240.0,0.0,1180,0
4,8,2062.39,257.79875,394.5,7,1.1428571428571428,10.0,0,360,51.42857142857143,0.2470386299390513,871,0
45,6,1380.92,230.1533333333333,171.5,4,1.5,7.3,0,219,43.8,0.6863540248529965,1275,0
17,1,409.98,409.98,126.0,1,1.0,4.15,0,17,17.0,0.0,2802,0
100,3,44.55,14.85,3.0,2,1.5,2.8,0,113,56.5,0.0,4224,0
16,1,297.07,297.07,192.0,1,1.0,4.15,0,16,16.0,0.0,3231,0
100,10,2238.51,223.85100000000003,175.8,6,1.6666666666666667,8.65,0,255,28.33333333333333,0.0,785,1
253,6,1280.21,213.3683333333333,89.83333333333333,4,1.5,6.4,0,365,73.0,0.0,1375,1
58,4,633.02,158.255,111.25,4,1.0,6.18,0,317,105.66666666666669,0.0,2237,0
226,1,160.75,160.75,71.0,1,1.0,1.68,0,226,226.0,0.0,3806,0
373,1,87.3,87.3,42.0,1,1.0,1.68,0,373,373.0,0.0,4142,0
12,1,333.81,333.81,269.0,1,1.0,4.6,0,12,12.0,1.0,3049,0
85,2,296.07,148.035,149.5,2,1.0,3.92,0,243,243.0,0.5264971121694194,3236,0
38,8,655.0699999999999,81.88374999999999,65.875,4,2.0,6.85,0,245,35.0,0.4125207993038912,2185,0
176,8,1410.29,176.28625,109.125,5,1.6,7.52,0,369,52.71428571428572,0.2334271674620113,1252,1
57,16,4246.16,265.385,170.375,9,1.7777777777777777,9.1,1,374,24.933333333333334,0.3488610886071179,334,1
10,22,3163.38,143.79,76.0909090909091,10,2.2,10.0,0,367,17.476190476190474,0.0,500,0
23,4,384.7,96.175,58.0,3,1.3333333333333333,5.5,0,121,40.333333333333336,0.0,2876,0
3,2,489.6,244.8,96.0,2,1.0,6.4,0,87,87.0,0.0,2580,0
194,2,227.14,113.57,110.0,1,2.0,2.35,0,206,206.0,1.0,3507,0
19,10,3046.06,304.606,147.4,6,1.6666666666666667,9.55,0,320,35.55555555555556,1.0,528,0
21,4,1693.22,423.305,146.0,2,2.0,7.75,0,67,22.33333333333333,0.0773673828563329,1059,0
232,3,1125.17,375.0566666666667,122.33333333333331,1,3.0,5.72,0,234,117.0,0.0,1542,1
45,6,1838.72,306.4533333333333,89.0,6,1.0,7.3,0,361,72.2,0.1602310302819352,976,0
73,2,725.15,362.575,202.0,2,1.0,5.05,0,355,355.0,0.4369165000344756,2072,0
82,4,3958.5,989.625,581.25,4,1.0,7.98,1,360,120.0,0.8294505494505495,379,0
238,1,254.0,254.0,202.0,1,1.0,2.8,0,238,238.0,0.0,3389,0
114,2,285.11,142.555,336.5,2,1.0,3.92,0,365,365.0,0.0,3280,0
24,2,641.4,320.7,137.0,2,1.0,5.95,0,57,57.0,0.0,2210,0
10,4,470.16,117.54,64.25,3,1.3333333333333333,7.08,0,366,122.0,0.0,2623,0
353,2,0.0,0.0,-1.0,1,2.0,2.35,0,353,353.0,0.0,4307,0
15,3,732.55,244.1833333333333,85.0,1,3.0,6.4,0,25,12.5,0.0,2055,0
60,4,1256.83,314.2075,190.75,4,1.0,7.3,0,226,75.33333333333333,0.0,1402,0
283,2,842.4000000000001,421.2000000000001,216.0,2,1.0,4.6,0,357,357.0,0.0,1882,0
23,5,506.67,101.334,105.4,2,2.5,6.62,0,119,29.75,0.1743738528035999,2534,0
15,7,2485.93,355.1328571428571,203.0,5,1.4,10.0,0,262,43.66666666666666,0.5498787174216491,690,0
374,1,0.0,0.0,-1.0,1,1.0,1.68,0,374,374.0,0.0,4297,0
65,3,1112.2,370.73333333333335,333.6666666666667,3,1.0,6.62,0,370,185.0,0.2526703830246358,1559,0
9,2,439.7,219.85,113.0,2,1.0,5.28,0,141,141.0,0.0,2704,0
30,11,3095.56,281.4145454545455,151.72727272727272,8,1.375,9.55,0,297,29.7,0.0205843207691015,517,0
364,1,0.0,0.0,-2.0,1,1.0,1.68,0,364,364.0,0.0,4300,0
1,13,3098.5,238.34615384615384,83.76923076923077,10,1.3,10.0,0,359,29.916666666666668,0.0,516,0
305,2,198.6,99.3,26.0,1,2.0,2.35,0,305,305.0,0.0,3642,0
21,1,418.87,418.87,467.0,1,1.0,4.15,0,21,21.0,0.0,2783,0
105,3,680.6999999999999,226.9,106.0,1,3.0,5.05,0,108,54.0,0.0,2139,1
123,8,1745.92,218.24,120.25,2,4.0,7.52,0,162,23.142857142857142,0.0,1022,1
2,3,1013.54,337.84666666666664,142.0,3,1.0,7.52,0,52,26.0,0.0,1654,0
66,1,126.0,126.0,60.0,1,1.0,2.58,0,66,66.0,0.0,3979,0
8,4,829.38,207.345,72.5,2,2.0,7.08,0,22,7.333333333333333,0.0,1908,0
373,1,163.47,163.47,138.0,1,1.0,1.68,0,373,373.0,0.0,3791,0
277,1,0.0,0.0,-8.0,1,1.0,1.68,0,277,277.0,0.0,4326,0
297,2,412.92,206.46,92.0,2,1.0,3.47,0,358,358.0,0.0,2797,0
53,14,3292.77,235.1978571428572,105.35714285714286,9,1.5555555555555556,9.1,0,372,28.615384615384617,0.0,481,0
110,2,561.59,280.795,227.0,2,1.0,5.05,0,256,256.0,0.4500436261329439,2396,0
129,1,563.1,563.1,690.0,1,1.0,4.38,0,129,129.0,0.0,2392,0
113,3,1319.64,439.88,318.6666666666667,2,1.5,6.18,0,163,81.5,0.0,1337,0
53,7,1828.29,261.1842857142857,164.14285714285714,6,1.1666666666666667,7.98,0,290,48.333333333333336,0.0,977,0
98,3,2735.63,911.8766666666668,529.6666666666666,3,1.0,7.3,0,253,126.5,0.0,608,0
1,2,830.63,415.315,202.5,2,1.0,6.4,0,11,11.0,0.0,1902,0
53,5,2600.46,520.092,213.6,4,1.25,8.43,0,318,79.5,0.0,647,0
11,8,2568.56,321.07,227.375,6,1.3333333333333333,10.0,0,266,38.0,0.0,655,0
4,1,300.66,300.66,349.0,1,1.0,4.6,0,4,4.0,0.0,3215,0
3,51,17507.74,343.2890196078432,155.84313725490196,13,3.923076923076923,10.0,1,365,7.3,0.122677170211575,54,0
2,7,1339.25,191.32142857142856,133.57142857142858,7,1.0,8.88,0,255,42.5,0.0,1318,0
2,52,19647.41,377.83480769230766,231.17307692307693,13,4.0,10.0,1,364,7.137254901960785,0.0762110629339948,43,0
203,2,281.7,140.85,80.0,2,1.0,3.47,0,239,239.0,0.0,3292,0
157,9,1174.45,130.49444444444444,76.11111111111111,5,1.8,7.52,0,372,46.5,0.0,1494,1
19,3,278.1,92.7,19.33333333333333,2,1.5,4.82,0,147,73.5,0.3128371089536138,3302,0
233,6,529.6,88.26666666666667,59.0,4,1.5,5.28,0,364,72.8,0.3047583081570997,2481,1
4,6,1982.45,330.40833333333336,187.3333333333333,6,1.0,8.2,0,277,55.4,0.2280007061968776,907,0
21,3,819.01,273.00333333333333,260.3333333333333,3,1.0,5.95,0,190,95.0,0.0,1921,0
8,8,2736.64,342.08,235.75,7,1.1428571428571428,10.0,0,302,43.142857142857146,0.0,606,0
